,gps_time,alt,amb,ch4,ch4d,co,co2,co2d,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
15,2019-07-24 13:46:39.900,141.9,22.807757013311008,1.942388346065546,1.978754007742864,0.19266845385073533,400.9368890378943,406.9431521979905,0.1744356526236879,161.3,50.50843084515794,15677.264653713171,1.2,17.2,43.66120833333334,-79.39889166666667,1004.5,9.865181489882056,24.62899197489474,0.0,21.540909455686602,21.8,274.5,256.5,3.5,7.2
16,2019-07-24 13:46:40.900,141.2,22.810334386486517,1.9458764389061045,1.9804494348340629,0.015444485359301957,400.5617095263796,407.5942265229717,0.20736843726632875,160.0,50.50031418069475,15675.127391432143,1.2,17.1,43.66121,-79.398895,1004.4,9.866498013719452,24.624870658815908,0.0,21.54255804555987,21.8,267.9,247.9,4.5,8.7
17,2019-07-24 13:46:41.900,140.4,22.817593910861568,1.9455121831713456,1.9787613556840309,0.18294919725847048,401.472027718877,406.6781873067232,0.0687757525301694,159.7,50.42675534683446,15744.560161155132,1.2,17.1,43.66121333333334,-79.39889666666667,1004.5,9.868185400983544,24.63444990094869,0.0,21.544450445537272,21.8,265.8,255.6,3.8,6.5
18,2019-07-24 13:46:42.900,139.7,22.82072911281257,1.9429677226098898,1.9791296106328544,0.012568436178092612,400.37643089638186,407.92310549498086,0.16230537331813852,158.6,50.5331923555816,15576.483175620935,1.2,17.1,43.66121500000001,-79.39889833333334,1004.5,9.867898481197905,24.626963294803023,0.0,21.544506329155087,21.8,280.7,266.0,3.6,7.3
19,2019-07-24 13:46:43.900,139.1,22.823611286343603,1.946479602894887,1.9805098653535715,0.0,400.6204177281295,407.1975174171133,0.0,159.3,50.47505130616768,15521.492916788811,1.2,17.1,43.66121833333333,-79.3989,1004.6,9.866862950786665,24.631628909376946,0.0,21.5465334647577,21.8,287.0,272.2,3.8,7.2
20,2019-07-24 13:46:44.900,138.5,22.831610624610768,1.9467906174605003,1.9771064462514951,0.13608085196401798,400.30313796793916,406.849313782995,0.09013402037636993,167.4,50.45593504601546,15704.026081836655,1.2,17.2,43.66122,-79.39890166666666,1004.4,9.868736174605006,24.629607899204245,0.0,21.547553087302504,21.8,282.5,265.9,3.7,7.1
21,2019-07-24 13:46:45.900,138.0,22.831901595629645,1.9431393574227664,1.9804385737863202,0.5106716109245819,401.6223473057275,407.1574175924416,0.2161164558395134,162.9,50.52171975873084,15697.38631178412,1.2,17.2,43.66122333333333,-79.39890333333334,1004.5,9.866123879815218,24.628122338815018,0.0,21.54858404370356,21.8,285.1,265.0,3.1,6.4
22,2019-07-24 13:46:46.900,137.7,22.8359,1.94629,1.9792236910921392,0.105396,401.101,407.0684577377428,0.08470194324185525,170.5,50.455,15577.829967533069,1.2,17.2,43.661225,-79.398905,1004.6,9.86748,24.6283,0.0,21.55,21.8,283.8,272.1,3.4,7.1
23,2019-07-24 13:46:47.900,137.5,22.84520624044841,1.9453751636524816,1.978376890704732,0.3474592894682789,400.2371838383658,406.8422136989327,0.11783593809009987,156.3,50.46580425371781,15680.389917923325,1.2,17.1,43.66122666666666,-79.398905,1004.5,9.870804570172726,24.626740562914673,0.0,21.550596879775792,21.8,287.0,271.9,3.7,6.9
24,2019-07-24 13:46:48.900,137.3,22.8456,1.94507,1.9830123922981249,0.092688,399.744,407.1482080587061,0.1564899087366742,167.5,50.5481,15611.116573872254,1.2,17.0,43.66122833333333,-79.39890666666666,1004.5,9.8692,24.6293,0.0,21.5504,21.8,286.8,274.1,3.5,7.1
25,2019-07-24 13:46:49.900,137.1,22.85003226373915,1.9474422409267933,1.9802930246539516,0.10276530728259346,401.7488691887279,406.6435460149149,0.0,170.1,50.46131430829146,15624.102070236588,1.2,16.9,43.66123,-79.39890833333334,1004.5,9.868747985268387,24.623035840812012,0.0,21.551978029105754,21.9,298.4,267.1,3.3,6.3
26,2019-07-24 13:46:50.900,136.8,22.85720507236975,1.94777485590922,1.9792346685117,0.4444572613370889,400.60558690857283,406.6361353628697,0.0,176.9,50.47496061206768,15654.951809572332,1.2,16.8,43.66123166666666,-79.39890833333334,1004.6,9.867762874342858,24.633220776268807,0.0,21.551333815798333,21.9,270.4,251.9,3.2,5.9
27,2019-07-24 13:46:51.900,136.6,22.857771237944952,1.9453289218724568,1.9797164744831663,0.20796189291590664,400.8125316979997,407.35212534781283,0.0,169.1,50.52158811216618,15590.84405633669,1.2,16.8,43.66123333333334,-79.39891,1004.6,9.867939517120877,24.62266676030775,0.0,21.5533380684835,21.9,272.1,254.7,2.9,5.6
28,2019-07-24 13:46:52.900,136.4,22.863807613974327,1.9485288603251916,1.9782400737991328,0.08973274877238124,401.8983894964722,407.15267627174416,0.038998997753888265,171.4,50.4574980601863,15741.191697380056,1.2,16.9,43.661235,-79.39891166666666,1004.6,9.867952450462047,24.62034720798533,0.0,21.554155237634028,21.9,280.2,271.7,3.0,6.4
29,2019-07-24 13:46:53.900,136.3,22.870976085142154,1.9441588518745947,1.9791496346119941,0.4764843640893118,401.32539820141477,408.2363411392985,0.17447138282929078,174.4,50.50797328502532,15675.706455616333,1.2,17.0,43.66123666666667,-79.39891166666666,1004.5,9.866024561770093,24.624372332675577,0.0,21.554862251479946,21.9,283.3,264.6,3.2,5.9
30,2019-07-24 13:46:54.900,136.2,22.872373269097263,1.9456865863715749,1.9797571485824268,0.0,400.77182930418417,408.26881539335363,0.14716373721377604,172.4,50.521189207830105,15681.598763067916,1.2,17.0,43.66123666666667,-79.39891333333334,1004.5,9.867982769732274,24.624785829678444,0.0,21.55584734306471,21.9,288.4,272.4,3.2,6.4
31,2019-07-24 13:46:55.900,136.2,22.876553205469147,1.9497618978703817,1.979157050178923,0.0,400.6599535213195,408.2804267620923,0.2469100324595096,168.6,50.463924367132904,15702.431382403798,1.2,17.0,43.66123833333333,-79.398915,1004.4,9.868211039569164,24.63144091965177,0.0,21.557215530009675,21.9,291.6,286.2,3.4,5.4
32,2019-07-24 13:46:56.900,136.1,22.885510646450143,1.9473432322507127,1.9824862393504832,0.015735559775264616,400.2006202846737,409.18375332571935,0.4348430797098112,181.0,50.50560076631341,15611.553965918476,1.2,16.9,43.66124,-79.39891666666666,1004.5,9.869547034320231,24.62491711095157,0.0,21.557559696752143,21.9,303.0,283.5,2.9,6.2
33,2019-07-24 13:46:57.900,136.1,22.886329957280644,1.948188484876154,1.9829102516429853,0.15314979189018946,400.9209221938752,408.78186459215726,0.2698885595699935,175.0,50.50312243986714,15668.682185696101,1.2,16.8,43.66124166666667,-79.39891666666666,1004.4,9.869449473092773,24.626761588921408,0.1,21.559055564666366,21.9,302.4,286.2,2.9,5.9
34,2019-07-24 13:46:58.900,136.2,22.892334570901703,1.9504176453883435,1.9805847353875417,0.1647366672711993,400.7890880043757,408.8569733967704,0.0942674029416515,173.1,50.44099778384118,15741.015404083855,1.2,16.8,43.66124166666667,-79.39891666666666,1004.5,9.867557412439442,24.631427040350054,0.1,21.56043075305516,21.9,303.6,284.9,2.8,6.0
35,2019-07-24 13:46:59.900,136.4,22.89661551005545,1.9466160121393727,1.9824905975500158,0.07181433113196338,400.7980015943074,409.37826145330115,0.3413755092900286,172.2,50.53950171650521,15634.030488544022,1.2,16.9,43.66124166666667,-79.39891833333333,1004.6,9.86687467753814,24.622238897746158,0.1,21.56169689798891,21.9,297.9,281.7,3.3,7.0
36,2019-07-24 13:47:00.900,136.5,22.90039649623243,1.948973147026335,1.9794697602817803,0.4280708104454036,401.5069039901733,409.1855891348203,0.6541058225473904,176.1,50.48676101419636,15588.661080902024,1.2,17.0,43.66124333333333,-79.39891833333333,1004.5,9.867136997988425,24.626610310145267,0.1,21.56171859849297,21.9,299.3,278.8,4.0,7.7
37,2019-07-24 13:47:01.900,136.5,22.90717827345043,1.9506897829801584,1.9786171258775664,0.3865102119130371,401.62063576158425,409.42218154955424,0.3969221862294751,170.6,50.43419585232886,15675.520552988844,1.4,17.0,43.661245,-79.39891999999998,1004.5,9.867423050397734,24.630075970583558,0.1,21.56428258982436,21.9,295.7,275.6,3.8,7.6
38,2019-07-24 13:47:02.900,136.4,22.90838599029341,1.9465693976733756,1.9808518983449128,0.017720042132368014,400.75722543716586,409.7121209026889,0.08445926125838603,173.0,50.532701439438966,15606.74988842584,1.4,17.0,43.66124666666666,-79.39892166666667,1004.5,9.867535027378484,24.62812381100572,0.1,21.56399688673187,21.9,283.9,261.9,4.1,7.6
39,2019-07-24 13:47:03.900,136.5,22.913677195681004,1.9522092189912856,1.9776663661366596,0.10536175471459022,401.2479149652397,409.0027353764922,0.20886167053434446,170.5,50.45672464369198,15676.822652850982,1.2,17.0,43.66124666666666,-79.39892166666667,1004.4,9.866880052004166,24.633159562786517,0.1,21.56521929892025,21.9,267.5,244.8,3.1,5.4
40,2019-07-24 13:47:04.900,136.5,22.919691662458753,1.9507037392698128,1.9793789771675572,0.15508128930307474,401.29915525587967,408.8165792139464,0.15316385640072755,169.9,50.460149178722965,15757.321122342264,1.4,17.2,43.66124833333333,-79.39892333333333,1004.5,9.86600547687654,24.63385621528469,0.1,21.56706979534859,22.0,260.5,246.2,3.7,7.0
41,2019-07-24 13:47:05.900,136.3,22.91930725880465,1.948068842703374,1.98315353305505,0.10227949354643708,401.099630846541,409.06442426776016,0.004220321435761328,168.2,50.50773229929722,15734.121958158892,1.4,17.1,43.66125,-79.39892666666667,1004.5,9.867972925837302,24.623524021001657,0.1,21.568070391599342,22.0,264.7,246.2,3.2,6.6
42,2019-07-24 13:47:06.900,136.5,22.924175723894287,1.9495416484178625,1.979367416919128,0.026479094716619384,401.12304557289946,408.5009329997448,0.13747361193222618,182.6,50.45331627301445,15723.059746291096,1.2,17.2,43.66125,-79.398925,1004.5,9.866439158562065,24.62447841382736,0.1,21.567920068916024,22.0,259.7,237.8,3.9,7.4
43,2019-07-24 13:47:07.900,136.5,22.92978680534731,1.9467731473900132,1.9787006422665607,0.032672218950995584,400.038512764182,408.703545068664,0.16917124267176825,178.9,50.50883705219972,15739.139657752832,1.4,17.4,43.66125166666666,-79.39892666666667,1004.5,9.86744771509407,24.625018279247442,0.1,21.56900152327061,22.0,254.8,246.3,3.7,5.9
44,2019-07-24 13:47:08.900,136.4,22.933241400427494,1.9476803993620573,1.9801928900472343,0.17100334829887684,400.54762193883903,408.5229105091782,0.18685712116063893,176.5,50.489470979743395,15715.015961112122,1.4,17.4,43.66125166666666,-79.39892833333333,1004.5,9.866872587859257,24.627538232160465,0.1,21.5697512513318,22.0,265.8,247.2,2.8,5.4
45,2019-07-24 13:47:09.900,136.4,22.937128463391186,1.9494379961285684,1.9780937792020032,0.21029139668361446,401.2498455737154,407.8239007171393,0.3619415285844469,171.3,50.46888186095228,15712.219737786967,1.2,17.5,43.66125333333334,-79.39892833333333,1004.3,9.86701643431103,24.62430321861841,0.1,21.57148564226079,22.0,282.6,267.1,3.1,6.3
46,2019-07-24 13:47:10.900,136.4,22.9407601342096,1.9477471091554608,1.9805466762226291,0.06728116199251223,400.2996781991246,408.4082657249015,0.5854784668904773,167.8,50.530695452820986,15753.13011071085,1.2,17.5,43.661255,-79.39893000000002,1004.5,9.868272624515283,24.62556788647161,0.1,21.5728,22.0,297.5,279.3,3.3,7.1
47,2019-07-24 13:47:11.900,136.3,22.94731996673296,1.9478886764376675,1.9806767199731603,0.16331747033949046,401.5119513593153,408.997787855066,0.21183196097070006,162.9,50.480551551550896,15740.611999552671,1.2,17.5,43.66125666666667,-79.39893000000002,1004.4,9.86703736233744,24.63144975622391,0.1,21.57338603877511,22.0,293.4,279.8,3.5,6.7
48,2019-07-24 13:47:12.900,136.2,22.953801046442422,1.9497462579520903,1.9763335636428043,0.0,400.8631251665889,408.35141641374105,0.0,164.0,50.45487994744626,15730.293369552586,1.2,17.5,43.66125666666667,-79.39893166666667,1004.5,9.864458940985175,24.63056927599769,0.1,21.575108497263397,22.0,312.3,295.6,2.6,4.6
49,2019-07-24 13:47:13.900,136.2,22.955759264526854,1.9463655613020168,1.9779965768630672,0.08545086938093112,400.5296300654029,408.69437997119735,0.0,152.8,50.53782212884222,15661.246438257687,1.2,17.5,43.661258333333336,-79.39893166666667,1004.4,9.865465067969689,24.625733341953026,0.0,21.575864197850112,22.0,302.3,282.6,3.5,7.8
50,2019-07-24 13:47:14.900,136.1,22.96096618467772,1.9493065859741343,1.9806231386109605,0.2149176682220288,400.76032596810893,408.5055129680178,0.210385596537056,163.8,50.472670798774175,15663.670867388892,1.2,17.4,43.661258333333336,-79.39893166666667,1004.4,9.86802001624682,24.62573392905001,0.1,21.57626662334182,22.0,295.2,278.0,3.4,6.1
51,2019-07-24 13:47:15.900,136.2,22.967317016035718,1.948207969554132,1.9757192685362912,0.08407853205539377,400.68349855898526,407.6784420477144,0.2266148634140149,165.6,50.471077394887715,15739.660530210078,1.2,17.3,43.66126,-79.39893166666667,1004.5,9.868184889031257,24.62121485824112,0.1,21.577634032071444,22.0,296.9,284.0,3.5,7.5
52,2019-07-24 13:47:16.900,136.3,22.96934693870727,1.9473403438558508,1.980194927915603,0.11059343121720558,400.4944064071315,408.8792803880182,0.05475583803055967,171.5,50.528471955275094,15708.65094455944,1.2,17.3,43.66126,-79.39893166666667,1004.5,9.868674052488855,24.62617935861813,0.1,21.579342507280828,22.0,301.3,282.3,4.1,8.4
53,2019-07-24 13:47:17.900,136.4,22.975899102093102,1.951956916369608,1.980237570848304,0.15753011568108832,400.7620887633677,408.3413493657235,0.00993441767427505,192.8,50.45316795795617,15766.59779815658,1.2,17.3,43.66126166666667,-79.39893000000002,1004.5,9.867502029247774,24.626322857874058,0.1,21.58119789635318,22.0,299.5,285.3,4.2,8.0
54,2019-07-24 13:47:18.900,136.6,22.98317593765779,1.9494017270677089,1.9792399717239408,0.0,400.3039300568959,408.1939584047725,0.0166831077036715,199.4,50.476709756622455,15771.804159522751,1.2,17.3,43.66126166666667,-79.39893000000002,1004.5,9.866737643181734,24.62864317029655,0.1,21.58309044602283,22.0,299.1,274.7,3.9,8.5
55,2019-07-24 13:47:19.900,136.7,22.98532137960132,1.9483084395473969,1.9820174614097463,0.0,400.2788265956687,408.7926369579906,0.003862863571150153,188.6,50.503788975012206,15666.955801162361,1.2,17.3,43.66126166666667,-79.39892833333333,1004.6,9.867798150793632,24.626957240797363,0.1,21.58260048125627,22.0,292.8,275.7,4.2,8.3
56,2019-07-24 13:47:20.900,136.9,22.99148186829165,1.9487557148863783,1.9764350968670688,0.0,400.99562592120583,408.5770307664123,0.09150598660974772,185.2,50.46596310128218,15856.311018278886,1.2,17.3,43.66126166666667,-79.39892666666667,1004.5,9.866804210956797,24.624576954068804,0.1,21.583741474266855,22.0,294.1,273.2,4.4,8.3
57,2019-07-24 13:47:21.900,137.1,22.99700946330668,1.9474249857652937,1.9805432204308104,0.036679203417597166,400.7809814214635,408.06820883519873,0.02366953074150249,182.3,50.51202867461415,15760.055327675307,1.2,17.3,43.66126166666667,-79.398925,1004.5,9.866015966259255,24.628993248629346,0.1,21.584812175242707,22.0,295.7,279.4,4.3,8.3
58,2019-07-24 13:47:22.900,137.3,22.999448183372497,1.9479501774101269,1.9786618286143085,0.16947586602691386,401.7999737450412,407.9506601592078,0.11025908837838863,179.3,50.49735479694363,15725.385458261817,1.2,17.3,43.66126166666667,-79.39892333333333,1004.5,9.86810239001007,24.629005435707086,0.1,21.5858,22.0,299.2,280.4,4.2,8.0
59,2019-07-24 13:47:23.900,137.5,23.00517296385691,1.9487837875130811,1.9756002096201628,0.15080556821842284,401.888902124663,407.35236399042657,0.024547800792437555,189.6,50.47530532750452,15747.10629772594,1.2,17.3,43.66126166666667,-79.39892166666667,1004.5,9.868291983570385,24.627103607885388,0.1,21.58665585323153,22.0,284.4,265.3,4.1,8.2
60,2019-07-24 13:47:24.900,137.6,23.0088,1.9481262677900857,1.9804977214772024,0.2445795152425721,401.88123531824965,408.0449491650693,0.0,185.2,50.51262685050693,15730.470305174507,1.2,17.3,43.66126166666667,-79.39892166666667,1004.4,9.866493782033425,24.62743025799849,0.1,21.587794430604585,22.0,283.9,267.8,3.8,7.5
61,2019-07-24 13:47:25.900,137.7,23.01231856683428,1.9512831170841536,1.9792795834508805,0.431167486534355,402.7472761401774,407.36693478594924,0.15491238509082594,183.8,50.477008055744115,15684.88361120349,1.2,17.2,43.66126166666667,-79.39891999999998,1004.5,9.864369001072001,24.630779027162514,0.1,21.588744456040224,22.0,287.0,272.5,3.5,6.8
62,2019-07-24 13:47:26.900,137.7,23.017369637785944,1.9519089619349808,1.9746035702601867,0.264166589676224,402.38343612669206,407.3899097406926,0.183955362040032,173.9,50.4808205321151,15855.559270584743,1.2,17.2,43.66126166666667,-79.39891999999998,1004.4,9.864247090329394,24.62986072442811,0.1,21.589554140301924,22.0,289.6,267.4,3.5,6.9
63,2019-07-24 13:47:27.900,137.8,23.021400845116528,1.9495623606503707,1.979708941855595,0.10044769437302914,402.38199714928663,407.26597630959367,0.1749122768294964,178.9,50.5157367486982,15697.126253779881,1.2,17.2,43.66126,-79.39891833333333,1004.4,9.866802463199539,24.625269812939177,0.1,21.590113322569643,22.0,285.1,269.8,3.5,6.8
64,2019-07-24 13:47:28.900,137.8,23.02913626055774,1.9512313172509819,1.976066191714156,0.3279128731308542,402.94153467466697,407.7749867885981,0.019198344729015104,182.9,50.455096430505506,15669.677402425432,1.2,17.1,43.66126,-79.39891833333333,1004.4,9.868344935299712,24.626669227988017,0.1,21.59110619366172,22.0,282.7,267.5,4.0,8.1
65,2019-07-24 13:47:29.900,137.8,23.034456427321444,1.9485703875615719,1.9752021809466016,0.643796190567291,402.78724306491165,407.40371587414324,0.0,180.4,50.494059161188076,15759.863410658225,1.2,17.1,43.661258333333336,-79.39891666666666,1004.5,9.867882100175,24.62760046759819,0.1,21.59267335551787,22.0,281.6,263.6,4.0,8.0
66,2019-07-24 13:47:30.900,137.8,23.03796328406222,1.9475879819254427,1.9777602886299128,0.4050988053120875,403.0313683081888,407.4440410558888,0.0,179.8,50.524466398610755,15670.216931429206,1.2,17.1,43.661258333333336,-79.39891666666666,1004.5,9.86788350437824,24.62461938423833,0.1,21.59416700875648,22.0,272.8,251.1,4.1,8.2
67,2019-07-24 13:47:31.900,137.7,23.04500458734764,1.9498025838981268,1.978469844778871,0.08296592683535405,403.28957237485884,407.14604449474547,0.11543305093482975,176.3,50.47152938934148,15745.061435909016,1.2,17.0,43.66125666666667,-79.398915,1004.5,9.867440406885393,24.624030426328908,0.1,21.596039212153897,22.0,265.8,251.5,4.2,8.1
68,2019-07-24 13:47:32.900,137.7,23.049207897745642,1.9469087278132264,1.9741993914792608,0.19769919749024256,402.6511329905957,405.9931622890953,0.007776812808809333,171.9,50.51990301369624,15737.782675535871,1.2,17.1,43.66125666666667,-79.398915,1004.5,9.868307960905524,24.6241257323314,0.1,21.59684853533721,22.0,268.3,250.2,4.2,8.3
69,2019-07-24 13:47:33.900,137.7,23.051771692757484,1.9483507973738017,1.978824063194488,0.15070094742877665,402.4081450174377,407.8301085718999,0.2963864699049501,180.7,50.517579373820546,15678.381384859531,1.1,17.1,43.661255,-79.39891333333334,1004.4,9.869040005765287,24.625826054370123,0.1,21.597849971173567,22.1,275.2,259.4,3.9,7.9
70,2019-07-24 13:47:34.900,137.7,23.058345571774808,1.9518975218409136,1.9776648851113938,0.004222950045458879,402.61935883551837,406.5851727214861,0.2147363646789689,175.7,50.453794719070245,15711.627872215156,1.1,17.0,43.661255,-79.39891333333334,1004.5,9.865077555056748,24.624201205794872,0.1,21.598858669439238,22.1,270.6,251.8,3.8,7.6
71,2019-07-24 13:47:35.900,137.6,23.061662610878525,1.9484291916293133,1.9713218886557948,0.12918715990747628,402.09754811686247,406.97651430283963,0.020464960474705838,173.4,50.507578460293274,15819.674130932452,1.1,17.0,43.661255,-79.39891166666666,1004.5,9.865986771550183,24.626335615065102,0.1,21.59943412552332,22.1,270.1,253.3,3.7,7.4
72,2019-07-24 13:47:36.900,137.4,23.06417290289479,1.9475723778366376,1.976997946808554,0.16704589509283665,402.27228365649717,407.390523344452,0.00027271110810349683,173.2,50.510630958542535,15780.550801949748,1.1,17.0,43.661255,-79.39891,1004.6,9.867640561238053,24.624375799534796,0.1,21.600670247454115,22.1,273.9,257.5,3.5,6.4
73,2019-07-24 13:47:37.900,137.2,23.07120223913465,1.949028450202372,1.97545,0.18309307799916247,402.101542143199,406.874,0.0243393,180.3,50.45665922267985,15826.1,1.1,17.0,43.661255,-79.39890833333334,1004.5,9.866512987638524,24.625834354654547,0.1,21.60195380080949,22.1,276.7,255.5,3.0,5.9
74,2019-07-24 13:47:38.900,137.1,23.074016489399103,1.9470370835384163,1.9751721370718545,0.3546541145206021,401.4199016340809,407.745650415538,0.0027092510626096607,199.5,50.519005222947655,15766.271218754355,1.1,17.0,43.661255,-79.39890833333334,1004.4,9.866833102768313,24.624500975557552,0.1,21.60284742903438,22.1,257.9,243.6,2.6,5.5
75,2019-07-24 13:47:39.900,136.9,23.076902271627283,1.9492754249217876,1.979559119972412,0.5703835204750993,401.9580565486834,406.4571805423252,0.17595203472000406,190.5,50.50207644195025,15592.64539577639,1.1,16.9,43.661255,-79.39890666666666,1004.4,9.866002017480866,24.62734119139433,0.1,21.603358522635606,22.1,262.3,241.6,2.9,5.9
76,2019-07-24 13:47:40.900,136.7,23.084064417872163,1.9494769436638315,1.972082536197018,0.20954960351558816,402.5547980234248,405.46625452426963,0.4092381900149028,188.3,50.457971164255675,15789.855272267636,1.1,17.0,43.661255,-79.398905,1004.5,9.868379280096567,24.62989761415288,0.1,21.604579391184625,22.1,258.8,243.0,2.9,6.0
77,2019-07-24 13:47:41.900,136.5,23.08717337284724,1.945248190561396,1.974986603431277,0.0,401.92923574144487,407.33369606449327,0.0,184.6,50.51275072690673,15795.552774966318,1.2,17.0,43.661255,-79.398905,1004.5,9.867429036009842,24.62290228136882,0.1,21.60523524938493,22.1,263.7,250.7,3.3,6.3
78,2019-07-24 13:47:42.900,136.3,23.089375797976214,1.9467576505690118,1.975582655178629,0.0,402.24001333215256,406.3082663249388,0.0,177.0,50.49878188513483,15752.42580407402,1.2,17.0,43.661255,-79.398905,1004.4,9.865690886800074,24.618578035529538,0.1,21.606117571576366,22.1,274.9,258.8,2.8,5.7
